"idparada";"codigo";"longitude";"latitude";"terminal"
4016;"15945";-51,14464500000000000;-30,00974800000000000;"N"
5726;"15947";-51,15542400000000000;-30,01029900000000000;"N"
5710;"15949";-51,15910600000000000;-30,01052800000000000;"N"
5564;"15951";-51,15723900000000000;-30,01035900000000000;"N"
5562;"15958";-51,16375600000000000;-30,01120500000000000;"N"
4019;"15959";-51,14431100000000000;-30,00946900000000000;"N"
3808;"15954";-51,16880900000000000;-30,01170200000000000;"N"
3849;"15955";-51,16426400000000000;-30,01136300000000000;"N"
4010;"15956";-51,14946100000000000;-30,01049500000000000;"N"
5563;"15957";-51,16078600000000000;-30,01072700000000000;"N"
3624;"15961";-51,18973300000000000;-30,00972600000000000;"N"
3777;"15962";-51,17547200000000000;-30,01106400000000000;"N"
3803;"15963";-51,17421100000000000;-30,01139600000000000;"N"
5469;"15964";-51,18519800000000000;-30,00780000000000000;"N"
149;"15965";-51,18922700000000000;-30,15804300000000000;"N"
150;"15966";-51,18911600000000000;-30,15807300000000000;"N"
154;"15967";-51,18707300000000000;-30,15661300000000000;"N"
153;"15968";-51,18711700000000000;-30,15673500000000000;"N"
284;"15969";-51,18059800000000000;-30,15537000000000000;"N"
288;"15970";-51,17695700000000000;-30,15525000000000000;"N"
287;"15979";-51,17642100000000000;-30,15519500000000000;"N"
5837;"15972";-51,17233100000000000;-30,15585000000000000;"N"
299;"15973";-51,17235600000000000;-30,15592100000000000;"N"
5303;"15974";-51,17011700000000000;-30,15617300000000000;"N"
305;"15975";-51,16989100000000000;-30,15612400000000000;"N"
306;"15976";-51,16810700000000000;-30,15633400000000000;"N"
5902;"15977";-51,16504400000000000;-30,15634200000000000;"N"
321;"15978";-51,16487100000000000;-30,15640500000000000;"N"
3082;"15980";-51,16135800000000000;-30,02111600000000000;"N"
3842;"15985";-51,16530100000000000;-30,01358300000000000;"N"
352;"15982";-51,13695500000000000;-30,18684800000000000;"N"
354;"15984";-51,13782900000000000;-30,18540800000000000;"N"
6177;"15987";-51,19050700000000000;-30,00516900000000000;"N"
6071;"15988";-51,19275200000000000;-30,00440900000000000;"N"
3636;"15990";-51,19134400000000000;-30,00322000000000000;"N"
3071;"15993";-51,16010700000000000;-30,02802800000000000;"N"
2904;"15994";-51,17180800000000000;-30,04085500000000000;"N"
4860;"15996";-51,11140400000000000;-29,99173400000000000;"N"
3252;"15999";-51,14520700000000000;-30,03984100000000000;"N"
3253;"16000";-51,14509300000000000;-30,03919500000000000;"N"
1626;"16004";-51,22022500000000000;-30,03918700000000000;"N"
5534;"16005";-51,21624100000000000;-30,06020800000000000;"N"
1747;"16006";-51,20069200000000000;-30,07632300000000000;"N"
176;"16008";-51,18114600000000000;-30,20925000000000000;"N"
185;"16009";-51,17834500000000000;-30,20904000000000000;"N"
186;"16010";-51,17825300000000000;-30,20899300000000000;"N"
1257;"16011";-51,20751900000000000;-30,08340300000000000;"N"
795;"16012";-51,23628200000000000;-30,10676700000000000;"N"
2251;"16017";-51,19492500000000000;-30,03851400000000000;"N"
2246;"16015";-51,19306900000000000;-30,03848700000000000;"N"
5439;"16016";-51,19230100000000000;-30,03850400000000000;"N"
2252;"16018";-51,19694000000000000;-30,03944600000000000;"N"
4830;"16019";-51,10718200000000000;-30,00488400000000000;"N"
899;"16021";-51,23058700000000000;-30,11197400000000000;"N"
624;"16022";-51,23294400000000000;-30,13207800000000000;"N"
766;"16023";-51,24841200000000000;-30,09916900000000000;"N"
4330;"16024";-51,08270000000000000;-30,23937400000000000;"N"
217;"16027";-51,17575400000000000;-30,18153700000000000;"N"
216;"16028";-51,17557200000000000;-30,18188800000000000;"N"
26;"16029";-51,22585500000000000;-30,15643100000000000;"N"
25;"16030";-51,22578200000000000;-30,15646800000000000;"N"
16;"16033";-51,22783500000000000;-30,16289400000000000;"N"
23;"16032";-51,22615300000000000;-30,15834000000000000;"N"
5523;"16034";-51,22771600000000000;-30,16291300000000000;"N"
733;"16035";-51,24794200000000000;-30,11096100000000000;"N"
6178;"16036";-51,24961300000000000;-30,11158500000000000;"N"
706;"16037";-51,22326100000000000;-30,12835100000000000;"N"
3829;"16039";-51,16799800000000000;-30,00264300000000000;"N"
6124;"16040";-51,15934800000000000;-30,01083700000000000;"N"
4700;"16041";-51,10681000000000000;-30,02927200000000000;"N"
6179;"16042";-51,09646500000000000;-29,99948900000000000;"N"
4357;"16043";-51,10966600000000000;-30,21127400000000000;"N"
1139;"16044";-51,20727300000000000;-30,11769000000000000;"N"
5084;"16045";-51,17437200000000000;-30,17870000000000000;"N"
6180;"16046";-51,17456100000000000;-30,17864200000000000;"N"
259;"16047";-51,17289000000000000;-30,17787500000000000;"N"
260;"16048";-51,17281300000000000;-30,17790300000000000;"N"
264;"16057";-51,16773900000000000;-30,17828900000000000;"N"
261;"16050";-51,17146900000000000;-30,17719000000000000;"N"
262;"16052";-51,17157900000000000;-30,17709200000000000;"N"
5148;"16054";-51,16921400000000000;-30,17800200000000000;"N"
263;"16056";-51,16939300000000000;-30,17786800000000000;"N"
239;"16058";-51,16255800000000000;-30,18310900000000000;"N"
6156;"16059";-51,11979000000000000;-30,02569400000000000;"N"
1027;"16061";-51,22295700000000000;-30,08619800000000000;"N"
3632;"16064";-51,19035900000000000;-30,00430500000000000;"N"
3806;"16065";-51,17108600000000000;-30,01198100000000000;"N"
2446;"16066";-51,17447700000000000;-30,09838300000000000;"N"
1726;"16069";-51,21029900000000000;-30,06948200000000000;"N"
1193;"16071";-51,18403200000000000;-30,11747300000000000;"N"
1805;"16074";-51,20615800000000000;-30,06389400000000000;"N"
1756;"16073";-51,20778300000000000;-30,06801900000000000;"N"
705;"16075";-51,22346700000000000;-30,12858100000000000;"N"
2451;"16076";-51,17287800000000000;-30,09939000000000000;"N"
4578;"16079";-51,11200200000000000;-30,10923300000000000;"N"
4757;"16090";-51,08539700000000000;-30,04670600000000000;"N"
3569;"16081";-51,20346300000000000;-30,00010600000000000;"N"
3658;"16083";-51,19611000000000000;-29,99289500000000000;"N"
3957;"16085";-51,15644300000000000;-29,99680200000000000;"N"
4712;"16089";-51,10462000000000000;-30,02477200000000000;"N"
3380;"16091";-51,13207100000000000;-30,04133100000000000;"N"
3379;"16092";-51,13209700000000000;-30,04141900000000000;"N"
3387;"16093";-51,13059400000000000;-30,04080100000000000;"N"
3386;"16094";-51,13056900000000000;-30,04087000000000000;"N"
3430;"16095";-51,12043500000000000;-30,03833400000000000;"N"
3429;"16096";-51,12038200000000000;-30,03839300000000000;"N"
3285;"16097";-51,13508700000000000;-30,04233400000000000;"N"
3030;"16098";-51,15328900000000000;-30,04161300000000000;"N"
4754;"16099";-51,09291200000000000;-30,04735200000000000;"N"
6181;"16100";-51,09212700000000000;-30,04706100000000000;"N"
6182;"16101";-51,13218200000000000;-30,02790200000000000;"N"
6183;"16102";-51,13205900000000000;-30,02781300000000000;"N"
4069;"16103";-51,13858800000000000;-30,00546100000000000;"N"
3907;"16104";-51,15765700000000000;-30,00696900000000000;"N"
2987;"16107";-51,16484400000000000;-30,04586100000000000;"N"
6184;"16108";-51,17064600000000000;-29,97044900000000000;"N"
2416;"16110";-51,17034400000000000;-30,11591900000000000;"N"
245;"16112";-51,17609000000000000;-30,17822900000000000;"N"
4320;"16115";-51,09731500000000000;-30,22028900000000000;"N"
4316;"16116";-51,09435100000000000;-30,22117000000000000;"N"
4325;"16119";-51,08771100000000000;-30,22177200000000000;"N"
4324;"16118";-51,09420000000000000;-30,22124700000000000;"N"
4326;"16120";-51,08728400000000000;-30,22190300000000000;"N"
4339;"16121";-51,07908300000000000;-30,22340500000000000;"N"
4341;"16122";-51,07730100000000000;-30,22418200000000000;"N"
4340;"16123";-51,07729300000000000;-30,22427100000000000;"N"
4345;"16124";-51,07490500000000000;-30,22522800000000000;"N"
4344;"16125";-51,07497000000000000;-30,22528200000000000;"N"
4346;"16126";-51,07153300000000000;-30,22660800000000000;"N"
190;"16130";-51,17634900000000000;-30,20930100000000000;"N"
6185;"16129";-51,06210800000000000;-30,23077800000000000;"N"
76;"16133";-51,20824700000000000;-30,18342600000000000;"N"
71;"16132";-51,21006300000000000;-30,18488200000000000;"N"
5424;"16140";-51,19515100000000000;-30,08040900000000000;"N"
1348;"16136";-51,23027300000000000;-30,07721700000000000;"N"
1349;"16137";-51,23010200000000000;-30,07699800000000000;"N"
5147;"16139";-51,13924000000000000;-30,16254200000000000;"N"
1878;"16141";-51,19619300000000000;-30,07939500000000000;"N"
528;"16142";-51,25670700000000000;-30,10861300000000000;"N"
6186;"16143";-51,21965300000000000;-30,16201100000000000;"N"
3254;"16144";-51,14454700000000000;-30,03790300000000000;"N"
3255;"16145";-51,14442300000000000;-30,03788700000000000;"N"
3245;"16146";-51,14528100000000000;-30,04144100000000000;"N"
3246;"16147";-51,14519900000000000;-30,04142700000000000;"N"
1931;"16150";-51,19310500000000000;-30,06658700000000000;"N"
4592;"16151";-51,10881600000000000;-30,11462100000000000;"N"
2617;"16152";-51,12206300000000000;-30,08662200000000000;"N"
2590;"16153";-51,13213100000000000;-30,09097300000000000;"N"
2595;"16154";-51,13002000000000000;-30,09308400000000000;"N"
2593;"16155";-51,12668600000000000;-30,09602900000000000;"N"
2594;"16156";-51,12627500000000000;-30,09627000000000000;"N"
2578;"16157";-51,11853900000000000;-30,10477200000000000;"N"
4582;"16158";-51,11720400000000000;-30,10527400000000000;"N"
4494;"16164";-51,10496900000000000;-30,12443900000000000;"N"
4584;"16160";-51,11522800000000000;-30,10556300000000000;"N"
4502;"16162";-51,10846400000000000;-30,12098100000000000;"N"
4501;"16163";-51,10862600000000000;-30,12083600000000000;"N"
120;"16165";-51,21510700000000000;-30,14823400000000000;"N"
121;"16166";-51,21302900000000000;-30,14777700000000000;"N"
5166;"16168";-51,16419000000000000;-30,18103800000000000;"N"
6187;"16169";-51,16418400000000000;-30,18092200000000000;"N"
6188;"16171";-51,16201600000000000;-30,18477800000000000;"N"
234;"16172";-51,16341200000000000;-30,18185400000000000;"N"
1116;"16176";-51,21193700000000000;-30,11589300000000000;"N"
6190;"16174";-51,18297500000000000;-30,02773000000000000;"N"
6189;"16175";-51,18347300000000000;-30,02870000000000000;"N"
1115;"16177";-51,21207300000000000;-30,11602700000000000;"N"
1108;"16178";-51,21303500000000000;-30,11886400000000000;"N"
1107;"16179";-51,21288400000000000;-30,11969700000000000;"N"
1113;"16180";-51,21224800000000000;-30,12203900000000000;"N"
1103;"16181";-51,21254400000000000;-30,12124600000000000;"N"
1098;"16182";-51,21189200000000000;-30,12346400000000000;"N"
5695;"16183";-51,17379000000000000;-30,01708800000000000;"N"
4009;"16184";-51,14782800000000000;-30,01362600000000000;"N"
4007;"16185";-51,14761100000000000;-30,01583100000000000;"N"
3338;"16186";-51,14749800000000000;-30,02019500000000000;"N"
3337;"16187";-51,14717600000000000;-30,02164300000000000;"N"
5768;"16188";-51,14682300000000000;-30,02383100000000000;"N"
3335;"16189";-51,14685100000000000;-30,02417000000000000;"N"
5165;"16190";-51,14678700000000000;-30,02456200000000000;"N"
3336;"16191";-51,14676000000000000;-30,02472900000000000;"N"
4064;"16192";-51,14254700000000000;-30,00086500000000000;"N"
3927;"16193";-51,15158700000000000;-30,00172300000000000;"N"
487;"16194";-51,25650500000000000;-30,11692500000000000;"N"
2992;"16197";-51,16570100000000000;-30,04458300000000000;"N"
491;"16196";-51,25494600000000000;-30,11614800000000000;"N"
2983;"16198";-51,16598000000000000;-30,04602100000000000;"N"
3005;"16199";-51,16573700000000000;-30,04064700000000000;"N"
2981;"16200";-51,16613600000000000;-30,04865500000000000;"N"
2793;"16201";-51,16580700000000000;-30,04950300000000000;"N"
5682;"16202";-51,16576300000000000;-30,04961000000000000;"N"
6191;"16203";-51,18852300000000000;-30,06635800000000000;"N"
6192;"16204";-51,18394000000000000;-30,06670000000000000;"N"
6193;"16205";-51,18817500000000000;-30,05242100000000000;"N"
4952;"16206";-51,09095400000000000;-30,00478400000000000;"N"
4951;"16207";-51,09087800000000000;-30,00487000000000000;"N"
4953;"16208";-51,09083000000000000;-30,00315500000000000;"N"
4954;"16209";-51,09073200000000000;-30,00296700000000000;"N"
4955;"16210";-51,09063100000000000;-30,00074900000000000;"N"
4887;"16213";-51,10873500000000000;-29,99122100000000000;"N"
4956;"16212";-51,09054600000000000;-30,00071500000000000;"N"
2819;"16214";-51,15367400000000000;-30,06024100000000000;"N"
2812;"16215";-51,15522900000000000;-30,06372100000000000;"N"
5923;"16216";-51,15417200000000000;-30,06411500000000000;"N"
4002;"16217";-51,17183200000000000;-29,97474200000000000;"N"
5834;"16218";-51,16925800000000000;-30,07220800000000000;"N"
232;"16220";-51,15969500000000000;-30,18883200000000000;"N"
5085;"16221";-51,16489200000000000;-30,18014600000000000;"N"
308;"16222";-51,16557800000000000;-30,17946600000000000;"N"
238;"16223";-51,16267900000000000;-30,18305700000000000;"N"
5195;"16226";-51,17605400000000000;-30,17770200000000000;"N"
265;"16225";-51,16770700000000000;-30,17822100000000000;"N"
4319;"16227";-51,09927200000000000;-30,21944100000000000;"N"
3956;"16228";-51,15542500000000000;-29,99682000000000000;"N"
224;"16229";-51,16117100000000000;-30,21260700000000000;"N"
3652;"16238";-51,19744200000000000;-29,99674400000000000;"N"
3744;"16233";-51,18653500000000000;-29,97938800000000000;"N"
3746;"16234";-51,18618100000000000;-29,97839500000000000;"N"
3747;"16235";-51,18622700000000000;-29,97758800000000000;"N"
3745;"16236";-51,18631500000000000;-29,97757000000000000;"N"
3740;"16237";-51,18647400000000000;-29,97946500000000000;"N"
6194;"16239";-51,19769000000000000;-29,99744400000000000;"N"
5785;"16240";-51,19672000000000000;-29,99741000000000000;"N"
3655;"16241";-51,19661000000000000;-29,99740400000000000;"N"
3525;"16242";-51,21072000000000000;-30,01148100000000000;"N"
4543;"16243";-51,09961400000000000;-30,12765900000000000;"N"
377;"16244";-51,13290500000000000;-30,19023700000000000;"N"
5458;"16247";-51,24405300000000000;-30,07656500000000000;"N"
5038;"16246";-51,16195500000000000;-30,18482200000000000;"N"
5551;"16289";-51,17992200000000000;-30,01730500000000000;"N"
2202;"16261";-51,20903200000000000;-30,02240600000000000;"N"
2199;"16253";-51,21105000000000000;-30,02435000000000000;"N"
2203;"16262";-51,20923600000000000;-30,02272700000000000;"N"
2217;"16263";-51,20764500000000000;-30,02086100000000000;"N"
2181;"16259";-51,21284700000000000;-30,02567700000000000;"N"
2200;"16260";-51,21056500000000000;-30,02404200000000000;"N"
2221;"16267";-51,20419000000000000;-30,01827600000000000;"N"
2224;"16268";-51,20377100000000000;-30,01818000000000000;"N"
5420;"16269";-51,20174900000000000;-30,01806500000000000;"N"
5419;"16270";-51,20042100000000000;-30,01806600000000000;"N"
2319;"16271";-51,19834100000000000;-30,01788700000000000;"N"
2321;"16272";-51,19676500000000000;-30,01786800000000000;"N"
2327;"16273";-51,19377000000000000;-30,01775700000000000;"N"
2328;"16274";-51,19369600000000000;-30,01768300000000000;"N"
2355;"16276";-51,19076800000000000;-30,01759500000000000;"N"
2357;"16277";-51,18806900000000000;-30,01750200000000000;"N"
2356;"16278";-51,18908000000000000;-30,01750500000000000;"N"
2367;"16279";-51,18602700000000000;-30,01729000000000000;"N"
2937;"16282";-51,18306700000000000;-30,01692500000000000;"N"
2368;"16281";-51,18594900000000000;-30,01734500000000000;"N"
2936;"16283";-51,18301800000000000;-30,01699600000000000;"N"
2948;"16286";-51,17898200000000000;-30,01802500000000000;"N"
2947;"16287";-51,17785400000000000;-30,01865700000000000;"N"
1060;"16291";-51,21046000000000000;-30,14714300000000000;"N"
2306;"16292";-51,19450100000000000;-30,02905500000000000;"N"
2842;"16293";-51,18018900000000000;-30,04262400000000000;"N"
2917;"16294";-51,18077500000000000;-30,02943600000000000;"N"
2294;"16295";-51,18522600000000000;-30,03462500000000000;"N"
3129;"16298";-51,15353100000000000;-30,02224600000000000;"N"
5894;"16302";-51,15141800000000000;-30,06005100000000000;"N"
3855;"16307";-51,15925800000000000;-30,01574900000000000;"N"
2318;"16306";-51,19805600000000000;-30,01883200000000000;"N"
3487;"16308";-51,12462400000000000;-30,02324300000000000;"N"
5404;"16311";-51,22782200000000000;-30,03238000000000000;"N"
1665;"16312";-51,22194500000000000;-30,02451000000000000;"N"
2677;"16313";-51,17287900000000000;-30,06660800000000000;"N"
3046;"16314";-51,15400000000000000;-30,04050500000000000;"N"
3048;"16315";-51,15385700000000000;-30,03829600000000000;"N"
3049;"16316";-51,15358700000000000;-30,03786300000000000;"N"
3054;"16317";-51,15218100000000000;-30,03635800000000000;"N"
3057;"16318";-51,15117200000000000;-30,03294400000000000;"N"
3113;"16321";-51,15098900000000000;-30,03144000000000000;"N"
3112;"16320";-51,15111900000000000;-30,03196100000000000;"N"
3303;"16324";-51,15080700000000000;-30,02942400000000000;"N"
5467;"16325";-51,16358900000000000;-30,06212200000000000;"N"
4707;"16326";-51,10769500000000000;-30,02756400000000000;"N"
1487;"16328";-51,21787200000000000;-30,05797300000000000;"N"
1603;"16329";-51,21905100000000000;-30,04547300000000000;"N"
1602;"16330";-51,21908200000000000;-30,04556600000000000;"N"
1662;"16331";-51,21723100000000000;-30,02838900000000000;"N"
2176;"16332";-51,21461300000000000;-30,02683300000000000;"N"
5120;"16333";-51,21424400000000000;-30,02650100000000000;"N"
2180;"16334";-51,21290900000000000;-30,02562500000000000;"N"
2219;"16335";-51,20576300000000000;-30,01879700000000000;"N"
2938;"16336";-51,18143400000000000;-30,01695800000000000;"N"
4708;"16339";-51,10766300000000000;-30,02745700000000000;"N"
2402;"16346";-51,17720400000000000;-30,11867900000000000;"N"
2411;"16347";-51,17571100000000000;-30,12158900000000000;"N"
